,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.05,p_a=0.1
50,5000,0.25,0.25,2,250,real_weights,50,0.0,197.9741668701172,1.0,3.2157135890137384e-12,0.36159361362457276,0.20087647438049316,0.0,0.0,0.02,0.03
89,5000,0.0,0.25,2,250,real_weights,50,0.0,195.59339904785156,1.0,4.90523880270114e-13,0.3735457754135132,0.20175302028656006,0.0,0.0,0.02,0.03
277,1000,0.0,0.25,2,250,real_weights,3,0.25,32.12814712524414,0.9999999999999999,3.1113843203491824e-13,0.37637451410293576,-0.09458169341087341,0.0,0.0,0.01,0.01
130,5000,0.5,0.25,2,250,real_weights,50,0.0,199.94557189941406,0.9999999999999998,2.5805478752331205e-13,0.37752986907958985,0.19892430305480957,0.0,0.0,0.01,0.03
76,5000,0.0,0.25,2,250,real_weights,3,0.0,188.57383728027344,0.9999999999999998,6.793749364382652e-14,0.38565735816955565,0.21876490116119385,0.0,0.0,0.01,0.03
293,1000,0.0,0.25,2,250,real_weights,50,0.0,34.60710144042969,1.0,5.988837074979423e-15,0.3999601745605469,0.25928282737731934,0.0,0.0,0.0,0.01
253,1000,0.25,0.25,2,250,real_weights,50,0.0,34.19575119018555,1.0,1.0455498093992712e-15,0.40988046407699585,0.26402390003204346,0.0,0.0,0.0,0.0
37,5000,0.25,0.25,2,250,real_weights,3,0.0,187.3749542236328,1.0,8.032371497447476e-16,0.41135454177856445,0.22207176685333252,0.0,0.01,0.01,0.02
117,5000,0.5,0.25,2,250,real_weights,3,0.0,187.2445831298828,1.0,3.9168567353237063e-16,0.4153386354446411,0.22394418716430664,0.0,0.0,0.01,0.03
10,1000,0.5,0.25,2,250,real_weights,50,0.0,34.57664489746094,0.9999999999999999,4.132678402210106e-17,0.42752986907958984,0.2669323682785034,0.0,0.0,0.0,0.01
276,1000,0.0,0.25,2,250,real_weights,3,0.1,32.12814712524414,0.9999999999999999,7.81799952942198e-20,0.459482090473175,-0.29119524359703064,0.0,0.01,0.11,0.36
258,1000,0.25,0.5,2,250,real_weights,1,0.1,659.923828125,1.0,1.4681298840729643e-23,0.49916336774826053,-0.3062549978494644,0.09,0.17,0.34,0.46
113,1000,0.25,0.25,2,250,real_weights,3,0.1,32.36924743652344,0.9999999999999999,5.683993659239261e-24,0.5033068227767944,-0.3013147711753845,0.0,0.01,0.13,0.35
60,5000,0.0,0.25,2,250,real_weights,1,0.1,1782.1370849609375,1.0,3.9715323729419146e-24,0.504860610961914,-0.3002788871526718,0.06,0.09,0.29,0.43
316,1000,0.5,0.25,2,250,real_weights,3,0.1,33.15658950805664,1.0,5.411498865430327e-25,0.5133864736557007,-0.3019920736551285,0.0,0.03,0.15,0.34
289,1000,0.0,0.25,2,250,real_weights,50,0.1,34.60710144042969,1.0,8.963827670628998e-36,0.6063346886634826,-0.38569722324609756,0.45,0.56,0.63,0.69
298,1000,0.5,0.5,2,250,real_weights,1,0.1,653.6976318359375,1.0,4.108409923133193e-36,0.6089243555068969,-0.3599601686000824,0.17,0.26,0.46,0.59
319,1000,0.5,0.25,2,250,real_weights,3,0.0,33.15658950805664,1.0,6.902407144276152e-37,0.6147808408737183,0.38258957862854004,0.0,0.0,0.0,0.0
20,5000,0.25,0.25,2,250,real_weights,1,0.1,1778.36279296875,0.9999999999999999,1.829292541969252e-37,0.6190836572647095,-0.3781275153160095,0.09,0.17,0.51,0.67
246,1000,0.25,0.25,2,250,real_weights,50,0.1,34.19575119018555,1.0,3.581061691756036e-38,0.6243028163909912,-0.3845418468117714,0.46,0.56,0.63,0.7
279,1000,0.0,0.25,2,250,real_weights,3,0.0,32.12814712524414,0.9999999999999999,2.4384854570930514e-39,0.6327490282058716,0.38286858797073364,0.0,0.0,0.0,0.0
146,1000,0.25,0.25,2,250,real_weights,3,0.0,32.36924743652344,0.9999999999999999,2.376798337735924e-39,0.6328286790847778,0.3851394057273865,0.0,0.0,0.0,0.0
7,1000,0.5,0.25,2,250,real_weights,50,0.1,34.57664489746094,0.9999999999999999,2.84993374178551e-41,0.6463346886634826,-0.38653387129306793,0.47,0.57,0.64,0.73
180,10000,0.0,0.25,2,250,real_weights,1,0.1,3481.222412109375,1.0,9.329246284028474e-49,0.694701189994812,-0.41286855936050415,0.15,0.31,0.62,0.75
99,5000,0.5,0.25,2,250,real_weights,1,0.1,1765.13427734375,1.0,7.561223745718976e-57,0.7403984332084655,-0.4294024109840393,0.22,0.3,0.64,0.84
55,5000,0.0,0.5,2,250,real_weights,1,0.1,3310.241455078125,0.9999999999999999,1.2943091760490785e-61,0.7645418882369995,-0.44107571989297867,0.27,0.47,0.74,0.85
278,1000,0.0,0.25,2,250,real_weights,3,0.5,32.12814712524414,0.9999999999999999,4.7089149523570625e-65,0.7807968068122864,0.422549843788147,0.0,0.0,0.0,0.0
318,1000,0.5,0.25,2,250,real_weights,3,0.5,33.15658950805664,1.0,1.4572314393669246e-69,0.8007170963287353,0.4256972670555115,0.0,0.0,0.0,0.0
135,1000,0.25,0.25,2,250,real_weights,3,0.5,32.36924743652344,0.9999999999999999,1.651625996503466e-70,0.804701189994812,0.42517930269241333,0.0,0.0,0.0,0.0
140,10000,0.25,0.25,2,250,real_weights,1,0.1,3496.264404296875,1.0,1.9731782088754766e-71,0.8085259222984313,-0.4635458365082741,0.32,0.57,0.84,0.9
264,1000,0.0,0.25,2,250,real_weights,1,0.25,351.9154968261719,1.0,4.495664437907094e-91,0.8761753273010254,-0.4828286971896887,0.6,0.74,0.92,0.97
219,10000,0.5,0.25,2,250,real_weights,1,0.1,3480.31884765625,1.0,2.3597287125542857e-96,0.8902390718460083,-0.48398407734930515,0.56,0.8,0.92,0.96
36,5000,0.25,0.25,2,250,real_weights,3,0.5,187.3749542236328,1.0,7.031306750237922e-99,0.8964143395423889,0.46916329860687256,0.0,0.0,0.0,0.0
16,5000,0.25,0.5,2,250,real_weights,1,0.1,3293.74658203125,0.9999999999999999,1.3195541622925537e-99,0.8981274890899659,-0.48274901881814003,0.58,0.79,0.94,0.94
75,5000,0.0,0.25,2,250,real_weights,3,0.5,188.57383728027344,0.9999999999999998,2.915989851501678e-103,0.9063346290588379,0.46645426750183105,0.0,0.0,0.0,0.0
116,5000,0.5,0.25,2,250,real_weights,3,0.5,187.2445831298828,1.0,3.2437043490822026e-104,0.9083665609359741,0.4707968235015869,0.0,0.0,0.0,0.0
175,10000,0.0,0.5,2,250,real_weights,1,0.1,6575.77880859375,1.0,4.487312300920511e-105,0.910159420967102,-0.48916335962712765,0.68,0.86,0.95,0.96
294,1000,0.5,1.0,2,250,real_weights,1,0.1,942.7647094726562,0.9999999999999999,2.5381032007957583e-111,0.9221912336349487,-0.4910757038742304,0.78,0.91,0.97,0.98
313,1000,0.25,0.25,2,250,real_weights,1,0.25,351.6288146972656,0.9999999999999999,5.151626582981806e-116,0.930159420967102,-0.49103586561977863,0.72,0.85,0.97,0.98
95,5000,0.5,0.5,2,250,real_weights,1,0.1,3266.05322265625,1.0,2.6896561148674127e-117,0.9321912336349487,-0.49533864855766296,0.87,0.89,0.98,0.99
254,1000,0.0,1.0,2,250,real_weights,1,0.1,999.4735717773438,0.9999999999999999,2.1090089074188096e-132,0.9521115827560425,-0.4950597654096782,0.86,0.92,0.99,0.99
115,5000,0.5,0.25,2,250,real_weights,3,0.25,187.2445831298828,1.0,1.7855985187835232e-132,0.9521912336349487,-0.49235062301158905,0.32,0.73,1.0,1.0
34,5000,0.25,0.25,2,250,real_weights,3,0.25,187.3749542236328,1.0,1.7855985187835232e-132,0.9521912336349487,-0.49262950383126736,0.36,0.73,1.0,1.0
304,1000,0.5,0.25,2,250,real_weights,1,0.25,347.9728698730469,1.0,3.2854060393579325e-134,0.9540637445449829,-0.49577689869329333,0.82,0.95,0.97,0.99
195,10000,0.0,0.25,2,250,real_weights,3,0.5,417.1308288574219,1.0,2.7619732715806227e-134,0.9541433954238892,0.4878087043762207,0.0,0.0,0.0,0.0
236,10000,0.5,0.25,2,250,real_weights,3,0.5,414.8285827636719,0.9999999999999998,3.118390059807676e-138,0.9581274890899658,0.49083662033081055,0.0,0.0,0.0,0.0
155,10000,0.25,0.25,2,250,real_weights,3,0.5,414.970458984375,0.9999999999999998,2.1560515592889455e-140,0.9601593613624573,0.48936253786087036,0.0,0.0,0.0,0.0
74,5000,0.0,0.25,2,250,real_weights,3,0.25,188.57383728027344,0.9999999999999998,1.4180003344680461e-142,0.9621115827560425,-0.49450201354920864,0.36,0.79,1.0,1.0
136,10000,0.25,0.5,2,250,real_weights,1,0.1,6563.5888671875,1.0,5.637085899412191e-150,0.9680478382110596,-0.49884462414775044,0.93,0.96,1.0,1.0
0,1000,0.25,1.0,2,250,real_weights,1,0.1,985.123779296875,1.0,1.964505383915572e-162,0.9760159659385681,-0.4991235089255497,0.9,0.98,1.0,1.0
260,1000,0.0,0.5,2,250,real_weights,1,0.25,661.03515625,1.0,1.1109034718736501e-192,0.9880478382110596,-0.49984063804731704,0.98,0.99,1.0,1.0
154,10000,0.25,0.25,2,250,real_weights,3,0.25,414.970458984375,0.9999999999999998,2.1544393453090325e-240,0.9960159659385681,-0.4999601596609864,0.99,1.0,1.0,1.0
194,10000,0.0,0.25,2,250,real_weights,3,0.25,417.1308288574219,1.0,2.1544393453090325e-240,0.9960159659385681,-0.4999601596609864,0.99,1.0,1.0,1.0
215,10000,0.5,0.5,2,250,real_weights,1,0.1,6516.33935546875,1.0,2.1544393453090325e-240,0.9960159659385681,-0.4999601596609864,0.99,1.0,1.0,1.0
125,5000,0.5,0.5,2,250,real_weights,50,0.5,1463.9066162109375,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
261,1000,0.0,0.5,2,250,real_weights,1,0.5,661.03515625,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
53,5000,0.0,1.0,2,250,real_weights,1,0.5,4999.9345703125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
52,5000,0.0,1.0,2,250,real_weights,1,0.25,4999.9345703125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
255,1000,0.0,1.0,2,250,real_weights,1,0.25,999.4735717773438,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
256,1000,0.0,1.0,2,250,real_weights,1,0.5,999.4735717773438,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
51,5000,0.0,1.0,2,250,real_weights,1,0.1,4999.9345703125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
49,5000,0.25,0.25,2,250,real_weights,50,0.5,197.9741668701172,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
48,5000,0.25,0.25,2,250,real_weights,50,0.25,197.9741668701172,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
47,5000,0.25,0.25,2,250,real_weights,50,0.1,197.9741668701172,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
251,1000,0.25,0.25,2,250,real_weights,50,0.25,34.19575119018555,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
46,1000,0.25,1.0,2,250,real_weights,3,0.5,994.4510498046875,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
44,5000,0.25,0.5,2,250,real_weights,50,0.5,1463.8419189453125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
265,1000,0.0,0.25,2,250,real_weights,1,0.5,351.9154968261719,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
43,5000,0.25,0.5,2,250,real_weights,50,0.25,1463.8419189453125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
267,1000,0.0,1.0,2,250,real_weights,3,0.1,997.9935913085938,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
268,1000,0.0,1.0,2,250,real_weights,3,0.25,997.9935913085938,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
269,1000,0.25,0.5,2,250,real_weights,1,0.25,659.923828125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
270,1000,0.0,1.0,2,250,real_weights,3,0.5,997.9935913085938,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
42,5000,0.25,0.5,2,250,real_weights,50,0.1,1463.8419189453125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
272,1000,0.0,0.5,2,250,real_weights,3,0.1,297.6303405761719,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
252,1000,0.25,0.25,2,250,real_weights,50,0.5,34.19575119018555,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
56,5000,0.0,0.5,2,250,real_weights,1,0.25,3310.241455078125,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
274,1000,0.0,0.5,2,250,real_weights,3,0.5,297.6303405761719,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
249,10000,0.5,0.25,2,250,real_weights,50,0.5,430.2525634765625,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
69,5000,0.0,0.5,2,250,real_weights,3,0.1,1448.7056884765625,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
229,10000,0.5,0.5,2,250,real_weights,3,0.1,2874.07958984375,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
230,10000,0.5,0.5,2,250,real_weights,3,0.25,2874.07958984375,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
231,10000,0.5,0.5,2,250,real_weights,3,0.5,2874.07958984375,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
68,1000,0.25,0.5,2,250,real_weights,3,0.1,296.4816589355469,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
233,10000,0.5,0.25,2,250,real_weights,3,0.1,414.8285827636719,0.9999999999999998,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
234,10000,0.5,0.25,2,250,real_weights,3,0.25,414.8285827636719,0.9999999999999998,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
66,5000,0.0,1.0,2,250,real_weights,3,0.5,4995.6142578125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
65,5000,0.0,1.0,2,250,real_weights,3,0.25,4995.6142578125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
64,5000,0.0,1.0,2,250,real_weights,3,0.1,4995.6142578125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
238,10000,0.5,1.0,2,250,real_weights,50,0.1,9664.580078125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
239,10000,0.5,1.0,2,250,real_weights,50,0.25,9664.580078125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
240,10000,0.5,1.0,2,250,real_weights,50,0.5,9664.580078125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
62,5000,0.0,0.25,2,250,real_weights,1,0.5,1782.1370849609375,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
242,10000,0.5,0.5,2,250,real_weights,50,0.1,2913.726318359375,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
243,10000,0.5,0.5,2,250,real_weights,50,0.25,2913.726318359375,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
244,10000,0.5,0.5,2,250,real_weights,50,0.5,2913.726318359375,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
61,5000,0.0,0.25,2,250,real_weights,1,0.25,1782.1370849609375,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
58,5000,0.0,0.5,2,250,real_weights,1,0.5,3310.241455078125,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
247,10000,0.5,0.25,2,250,real_weights,50,0.1,430.2525634765625,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
248,10000,0.5,0.25,2,250,real_weights,50,0.25,430.2525634765625,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
273,1000,0.0,0.5,2,250,real_weights,3,0.25,297.6303405761719,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
40,5000,0.25,1.0,2,250,real_weights,50,0.5,4949.720703125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
226,10000,0.5,1.0,2,250,real_weights,3,0.25,9847.673828125,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
300,1000,0.5,0.5,2,250,real_weights,1,0.5,653.6976318359375,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
18,5000,0.25,0.5,2,250,real_weights,1,0.5,3293.74658203125,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
17,5000,0.25,0.5,2,250,real_weights,1,0.25,3293.74658203125,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
14,5000,0.25,1.0,2,250,real_weights,1,0.5,4919.904296875,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
305,1000,0.5,0.25,2,250,real_weights,1,0.5,347.9728698730469,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
12,5000,0.25,1.0,2,250,real_weights,1,0.25,4919.904296875,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
307,1000,0.5,1.0,2,250,real_weights,3,0.1,983.1746826171875,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
308,1000,0.5,1.0,2,250,real_weights,3,0.25,983.1746826171875,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
309,1000,0.5,1.0,2,250,real_weights,3,0.5,983.1746826171875,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
11,5000,0.25,1.0,2,250,real_weights,1,0.1,4919.904296875,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
311,1000,0.5,0.5,2,250,real_weights,3,0.1,296.7377014160156,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
312,1000,0.5,0.5,2,250,real_weights,3,0.25,296.7377014160156,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
9,1000,0.5,0.25,2,250,real_weights,50,0.5,34.57664489746094,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
314,1000,0.5,0.5,2,250,real_weights,3,0.5,296.7377014160156,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
8,1000,0.5,0.25,2,250,real_weights,50,0.25,34.57664489746094,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
5,1000,0.5,0.5,2,250,real_weights,50,0.5,296.0177917480469,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
4,1000,0.5,0.5,2,250,real_weights,50,0.25,296.0177917480469,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
3,1000,0.5,0.5,2,250,real_weights,50,0.1,296.0177917480469,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
2,1000,0.25,0.25,2,250,real_weights,1,0.5,351.6288146972656,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
320,1000,0.5,1.0,2,250,real_weights,50,0.1,954.6904296875,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
321,1000,0.5,1.0,2,250,real_weights,50,0.25,954.6904296875,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
322,1000,0.5,1.0,2,250,real_weights,50,0.5,954.6904296875,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
21,5000,0.25,0.25,2,250,real_weights,1,0.25,1778.36279296875,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
299,1000,0.5,0.5,2,250,real_weights,1,0.25,653.6976318359375,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
39,5000,0.25,1.0,2,250,real_weights,50,0.25,4949.720703125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
22,5000,0.25,0.25,2,250,real_weights,1,0.5,1778.36279296875,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
38,5000,0.25,1.0,2,250,real_weights,50,0.1,4949.720703125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
35,1000,0.25,1.0,2,250,real_weights,3,0.25,994.4510498046875,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
33,5000,0.25,0.25,2,250,real_weights,3,0.1,187.3749542236328,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
280,1000,0.25,0.5,2,250,real_weights,1,0.5,659.923828125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
281,1000,0.0,1.0,2,250,real_weights,50,0.1,997.2410278320312,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
282,1000,0.0,1.0,2,250,real_weights,50,0.25,997.2410278320312,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
283,1000,0.0,1.0,2,250,real_weights,50,0.5,997.2410278320312,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
31,5000,0.25,0.5,2,250,real_weights,3,0.5,1445.1295166015625,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
285,1000,0.0,0.5,2,250,real_weights,50,0.1,297.20269775390625,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
286,1000,0.0,0.5,2,250,real_weights,50,0.25,297.20269775390625,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
287,1000,0.0,0.5,2,250,real_weights,50,0.5,297.20269775390625,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
30,5000,0.25,0.5,2,250,real_weights,3,0.25,1445.1295166015625,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
29,5000,0.25,0.5,2,250,real_weights,3,0.1,1445.1295166015625,0.9999999999999999,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
290,1000,0.0,0.25,2,250,real_weights,50,0.25,34.60710144042969,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
27,5000,0.25,1.0,2,250,real_weights,3,0.5,4980.13330078125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
292,1000,0.0,0.25,2,250,real_weights,50,0.5,34.60710144042969,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
26,5000,0.25,1.0,2,250,real_weights,3,0.25,4980.13330078125,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
