,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
125,10000,0.05,1.0,2,250,random_uniform,15,0.005,0.00014648437500000008,True,3765.00146484375,0.020157995065190653,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
81,5000,0.05,1.0,2,250,real_weights,15,0.003,0.00014648437500000008,False,2484.8125,0.7130248554265013,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
80,5000,0.05,1.0,2,250,real_weights,15,0.003,0.00014648437500000008,True,2484.8125,0.7130248554265013,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
79,5000,0.05,1.0,2,250,random_uniform,15,0.003,0.00014648437500000008,False,1887.7886962890625,0.0037582644514858065,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
58,5000,0.05,1.0,2,250,random_uniform,15,0.002,0.00014648437500000008,True,1866.431640625,-0.02163308650196169,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
38,5000,0.05,1.0,2,250,random_uniform,15,0.001,0.00014648437500000008,True,1875.6690673828125,0.0331639644843403,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
39,5000,0.05,1.0,2,250,random_uniform,15,0.001,0.00014648437500000008,False,1899.602783203125,-0.020756335196865417,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
40,5000,0.05,1.0,2,250,real_weights,15,0.001,0.00014648437500000008,True,2484.8125,0.7130248554265013,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
41,5000,0.05,1.0,2,250,real_weights,15,0.001,0.00014648437500000008,False,2484.8125,0.7130248554265013,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
45,10000,0.05,1.0,2,250,random_uniform,15,0.001,0.00014648437500000008,True,3751.802978515625,0.006703948647683709,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
46,10000,0.05,1.0,2,250,random_uniform,15,0.001,0.00014648437500000008,False,3726.427734375,0.0001296217794936092,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
47,10000,0.05,1.0,2,250,real_weights,15,0.001,0.00014648437500000008,True,4960.0380859375,0.7363569943190653,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
48,10000,0.05,1.0,2,250,real_weights,15,0.001,0.00014648437500000008,False,4960.0380859375,0.7363569943190653,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
59,5000,0.05,1.0,2,250,random_uniform,15,0.002,0.00014648437500000008,False,1868.4150390625,0.026009407196352412,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
78,5000,0.05,1.0,2,250,random_uniform,15,0.003,0.00014648437500000008,True,1887.3199462890625,0.00708992672610541,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
60,5000,0.05,1.0,2,250,real_weights,15,0.002,0.00014648437500000008,True,2484.8125,0.7130248554265013,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
61,5000,0.05,1.0,2,250,real_weights,15,0.002,0.00014648437500000008,False,2484.8125,0.7130248554265013,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
64,10000,0.05,1.0,2,250,random_uniform,15,0.002,0.00014648437500000008,True,3754.2275390625,0.00024370908689335584,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
65,10000,0.05,1.0,2,250,random_uniform,15,0.002,0.00014648437500000008,False,3782.82568359375,-0.00014605582525355492,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
66,10000,0.05,1.0,2,250,real_weights,2,0.0,0.0006250000000000001,True,4995.41259765625,0.9195518615305248,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
67,10000,0.05,1.0,2,250,real_weights,15,0.002,0.00014648437500000008,True,4960.0380859375,0.7363569943190653,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
68,10000,0.05,1.0,2,250,real_weights,15,0.002,0.00014648437500000008,False,4960.0380859375,0.7363569943190653,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
77,10000,0.05,1.0,2,250,real_weights,2,0.0,0.0006250000000000001,False,4995.41259765625,0.9195518615305248,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
126,10000,0.05,1.0,2,250,random_uniform,15,0.005,0.00014648437500000008,False,3749.311279296875,-0.01483173793754277,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
128,10000,0.05,1.0,2,250,real_weights,15,0.005,0.00014648437500000008,False,4960.0380859375,0.7363569943190653,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
227,10000,0.05,1.0,2,250,real_weights,50,0.004,0.0004882812500000003,True,4735.39208984375,0.994206595377955,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
138,5000,0.05,1.0,2,250,random_uniform,50,0.0,0.0004882812500000003,True,1901.2325439453125,0.04442439445171919,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
187,10000,0.05,1.0,2,250,real_weights,50,0.002,0.0004882812500000003,False,4735.39208984375,0.994206595377955,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
26,10000,0.05,1.0,2,250,random_uniform,15,0.0,0.00014648437500000008,True,3782.303466796875,-0.004169583426768377,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
197,5000,0.05,1.0,2,250,random_uniform,50,0.003,0.0004882812500000003,True,1878.5960693359375,-0.01460578918964425,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
198,5000,0.05,1.0,2,250,random_uniform,50,0.003,0.0004882812500000003,False,1888.320068359375,-0.012818830572825565,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
199,5000,0.05,1.0,2,250,real_weights,2,0.001,0.0006250000000000001,True,2497.5205078125,0.8924364218725174,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
200,5000,0.05,1.0,2,250,real_weights,50,0.003,0.0004882812500000003,True,2354.478759765625,0.9931526734457908,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
201,5000,0.05,1.0,2,250,real_weights,50,0.003,0.0004882812500000003,False,2354.478759765625,0.9931526734457908,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
204,10000,0.05,1.0,2,250,random_uniform,50,0.003,0.0004882812500000003,True,3766.31298828125,0.00991952288864695,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
205,10000,0.05,1.0,2,250,random_uniform,50,0.003,0.0004882812500000003,False,3757.6279296875,-0.021073754915301512,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
206,10000,0.05,1.0,2,250,real_weights,50,0.003,0.0004882812500000003,True,4735.39208984375,0.994206595377955,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
207,10000,0.05,1.0,2,250,real_weights,50,0.003,0.0004882812500000003,False,4735.39208984375,0.994206595377955,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
210,5000,0.05,1.0,2,250,real_weights,2,0.001,0.0006250000000000001,False,2497.5205078125,0.8924364218725174,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
217,5000,0.05,1.0,2,250,random_uniform,50,0.004,0.0004882812500000003,True,1895.2586669921875,0.0012465804219877587,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
218,5000,0.05,1.0,2,250,random_uniform,50,0.004,0.0004882812500000003,False,1875.69384765625,0.01613230455376868,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
219,5000,0.05,1.0,2,250,real_weights,50,0.004,0.0004882812500000003,True,2354.478759765625,0.9931526734457908,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
220,5000,0.05,1.0,2,250,real_weights,50,0.004,0.0004882812500000003,False,2354.478759765625,0.9931526734457908,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
224,10000,0.05,1.0,2,250,NCE_Q,50,0.004,0.0004882812500000003,False,4594.974609375,-0.15557980177051708,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
225,10000,0.05,1.0,2,250,random_uniform,50,0.004,0.0004882812500000003,True,3708.741943359375,0.004181915739081429,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
226,10000,0.05,1.0,2,250,random_uniform,50,0.004,0.0004882812500000003,False,3761.873046875,-0.01620616048171018,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
186,10000,0.05,1.0,2,250,real_weights,50,0.002,0.0004882812500000003,True,4735.39208984375,0.994206595377955,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
185,10000,0.05,1.0,2,250,random_uniform,50,0.002,0.0004882812500000003,False,3734.223388671875,0.0012793069081659134,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
184,10000,0.05,1.0,2,250,random_uniform,50,0.002,0.0004882812500000003,True,3704.40478515625,0.006494866183565777,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
159,5000,0.05,1.0,2,250,random_uniform,50,0.001,0.0004882812500000003,False,1885.9117431640625,0.013161244793060634,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
139,5000,0.05,1.0,2,250,random_uniform,50,0.0,0.0004882812500000003,False,1856.94189453125,-0.009312897258400307,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
140,5000,0.05,1.0,2,250,real_weights,50,0.0,0.0004882812500000003,True,2354.478759765625,0.9931526734457908,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
141,5000,0.05,1.0,2,250,real_weights,50,0.0,0.0004882812500000003,False,2354.478759765625,0.9931526734457908,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
145,10000,0.05,1.0,2,250,random_uniform,50,0.0,0.0004882812500000003,True,3767.549560546875,-0.017763936450265305,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
146,10000,0.05,1.0,2,250,random_uniform,50,0.0,0.0004882812500000003,False,3753.4326171875,-0.0013700491250181717,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
147,10000,0.05,1.0,2,250,real_weights,50,0.0,0.0004882812500000003,True,4735.39208984375,0.994206595377955,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
148,10000,0.05,1.0,2,250,real_weights,50,0.0,0.0004882812500000003,False,4735.39208984375,0.994206595377955,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
158,5000,0.05,1.0,2,250,random_uniform,50,0.001,0.0004882812500000003,True,1880.092041015625,-0.019935215310969628,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
160,5000,0.05,1.0,2,250,real_weights,50,0.001,0.0004882812500000003,True,2354.478759765625,0.9931526734457908,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
181,5000,0.05,1.0,2,250,real_weights,50,0.002,0.0004882812500000003,False,2354.478759765625,0.9931526734457908,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
1,5000,0.05,1.0,2,250,real_weights,2,0.0,0.0006250000000000001,True,2497.5205078125,0.8924364218725174,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
164,10000,0.05,1.0,2,250,random_uniform,50,0.001,0.0004882812500000003,True,3770.4541015625,-0.00524881218237756,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
165,10000,0.05,1.0,2,250,random_uniform,50,0.001,0.0004882812500000003,False,3777.034912109375,-0.029216614170027685,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
167,10000,0.05,1.0,2,250,real_weights,50,0.001,0.0004882812500000003,True,4735.39208984375,0.994206595377955,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
168,10000,0.05,1.0,2,250,real_weights,50,0.001,0.0004882812500000003,False,4735.39208984375,0.994206595377955,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
178,5000,0.05,1.0,2,250,random_uniform,50,0.002,0.0004882812500000003,True,1865.4405517578125,0.04176082603800325,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
179,5000,0.05,1.0,2,250,random_uniform,50,0.002,0.0004882812500000003,False,1896.4774169921875,0.02745866207072088,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
180,5000,0.05,1.0,2,250,real_weights,50,0.002,0.0004882812500000003,True,2354.478759765625,0.9931526734457908,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
161,5000,0.05,1.0,2,250,real_weights,50,0.001,0.0004882812500000003,False,2354.478759765625,0.9931526734457908,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
