,npi_school_closing,npi_workplace_closing,npi_cancel_public_events,npi_gatherings_restrictions,npi_close_public_transport,npi_stay_at_home,npi_internal_movement_restrictions,npi_international_travel_controls,npi_income_support,npi_debt_relief,npi_fiscal_measures,npi_international_support,npi_public_information,npi_testing_policy,npi_contact_tracing,npi_healthcare_investment,npi_vaccine_investment,npi_masks,cases_total,cases_new,deaths_total,deaths_new,cases_total_per_million,cases_new_per_million,deaths_total_per_million,deaths_new_per_million,tests_total,tests_new,tests_total_per_thousand,tests_new_per_thousand,stats_population,stats_population_density,stats_median_age,stats_gdp_per_capita,cases_days_since_first,deaths_days_since_first,mobility_retail_recreation,mobility_grocery_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,mobility_travel_driving,mobility_travel_transit,mobility_travel_walking,stats_hospital_beds_per_1000,stats_smoking,stats_population_urban,stats_population_school_age,deaths_excess_daily_avg,weather_precipitation_mean,weather_humidity_mean,weather_sw_radiation_mean,weather_temperature_mean,weather_temperature_min,weather_temperature_max,weather_wind_speed_mean
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4249.2,46.8,50.4,1.0,472.7267999999999,5.1322,6.7552,0.1096,396385.8,2574.6,31.4848,0.3556,3783198.2,23.4144,22.9,3282.4230000000002,255.8,138.6,11.0,35.8,-9.8,0.2,-9.8,7.2,120.776,81.41199999999999,123.636,5.33,27.1,2140423.0,1103760.0,11.8,7.020229049975447e-06,0.0153139131805351,147.46058770197124,24.48951481851821,21.48459937695424,28.36606981332601,2.674727000530636
329,3.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,212.0,26.0,6.0,0.0,18.732,2.297,0.53,0.0,3342.0,576.0,0.295,0.051,11317498.0,110.408,43.1,5331.6226,20.0,14.0,-36.4,-32.8,-26.2,-45.0,-37.2,15.2,93.442,56.513999999999996,67.964,5.33,27.1,2140423.0,1103760.0,-14.931428571428578,2.761473654147209e-05,0.0154605176744628,234.2353075650441,25.77257282222552,22.3682606367532,30.15408351936335,3.665965078504027
330,3.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,2348.0,7.0,86.0,0.0,207.466,0.619,7.599,0.0,175372.0,2309.0,15.496,0.204,11317498.0,110.408,43.1,5331.622600000001,111.0,105.0,-36.4,-32.8,-26.2,-45.0,-37.2,15.2,93.442,56.513999999999996,67.964,5.33,27.1,2140423.0,1103760.0,-14.931428571428578,3.3870550579499736e-05,0.0177636607037575,255.2908224280967,27.639745389840712,24.57540915756856,31.29091602750084,3.255371593383672
331,3.0,2.0,2.0,4.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,5670.0,73.0,122.0,0.0,500.994,6.45,10.78,0.0,628725.0,7545.0,55.553,0.667,11317498.0,110.408,43.1,1653.173,203.0,197.0,-35.2,-26.4,-29.4,-47.8,-46.4,17.0,87.758,50.879999999999995,60.513999999999996,5.33,27.1,2140423.0,1103760.0,-14.931428571428578,5.233477621093486e-05,0.012031804626204758,168.44575391877726,14.74516075641208,12.22474759240913,16.36582810458689,7.069483466538155
332,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,12056.0,193.0,146.0,0.0,1065.253,17.053,12.9,0.0,1502010.0,11243.0,132.716,0.993,11317498.0,110.408,43.1,1653.173,295.0,289.0,-35.2,-26.4,-29.4,-47.8,-46.4,17.0,110.032,67.184,77.172,5.33,27.1,2140423.0,1103760.0,-14.931428571428578,4.472289452517318e-05,0.01048422192325904,149.23063338634626,13.455302292095883,10.674960339072527,15.267168075901875,7.026527585834842
333,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,76276.0,1013.0,425.0,1.0,6739.652,89.507,37.552,0.088,3025927.0,20749.0,267.367,1.833,11317498.0,110.408,43.1,1653.173,385.0,379.0,-35.2,-26.4,-29.4,-47.8,-46.4,17.0,105.002,74.15400000000001,80.252,5.33,27.1,2140423.0,1103760.0,-14.931428571428578,5.233477621093486e-05,0.012031804626204758,168.44575391877726,14.745160756412076,12.224747592409129,16.36582810458689,7.069483466538155
334,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,193945.0,2952.0,1302.0,18.0,17136.738,260.835,115.043,1.59,5185286.0,36000.0,458.165,3.181,11317498.0,110.408,43.1,1653.173,476.0,470.0,-35.2,-26.4,-29.4,-47.8,-46.4,17.0,107.826,67.59,75.82,5.33,27.1,2140423.0,1103760.0,-14.931428571428578,5.233477621093486e-05,0.01203180462620476,168.44575391877726,14.745160756412076,12.22474759240913,16.36582810458689,7.069483466538155
335,3.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,882477.0,5049.0,7486.0,50.0,77974.566,446.123,661.454,4.418,2654834.2,15107.4,231.89359999999996,1.3348,11317498.0,110.408,43.1,15200.618800000002,568.0,562.0,-35.2,-26.4,-29.4,-47.8,-46.4,17.0,104.478,114.15599999999999,114.506,5.33,27.1,2140423.0,1103760.0,-32.925714285714285,5.145351917444144e-05,0.00954969682044232,163.9233948657539,10.563979884105347,7.696425589792004,12.53665491050076,6.214711166426873
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4258.2,46.8,2309.2,2.4,481.64,5.1322,660.009,0.5386,2035616.8,8810.4,1954.2718,8.7532,2256008.6,23.8102,21.52,2852.8314,153.2,-109.4,0.2,26.0,-6.6,-1.2,-8.8,0.8,120.776,81.41199999999999,123.636,3.4,36.7,2282009.0,94574.0,-1.8685714285714283,9.026427235566474e-06,0.0065131431793299,100.34673063527865,10.300245583935505,6.975821849958109,14.568843363607916,2.002468077572856
337,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,262.0,32.0,8.0,1.0,292.409,35.714,8.929,1.116,8176.0,779.0,9.125,0.869,896005.0,127.657,37.3,32415.132,22.0,7.0,-8.2,-3.2,-12.2,-25.8,-20.4,10.2,36.69,75.75399999999999,34.160000000000004,3.4,36.7,2280563.6,94574.0,-11.217142857142857,1.1999676865423077e-05,0.008331257887379,214.2145309361936,15.517432959828628,11.891897369789104,19.51472905403537,4.358687918866966
338,2.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,998.0,2.0,19.0,0.0,1113.833,2.232,21.205,0.0,158646.0,1204.0,177.059,1.344,896005.0,127.657,37.3,32415.132,113.0,98.0,-23.6,-2.8,-21.8,-49.6,-30.2,19.4,53.73599999999999,75.75399999999999,52.662,3.4,36.7,2280563.6,94574.0,-11.217142857142857,1.3843121021893665e-07,0.011150532927273,292.7689372305281,26.75124405825917,19.596405821602897,34.10457743380128,3.310566259971321
339,2.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1755.0,12.0,22.0,0.0,1958.694,13.393,24.553,0.0,384959.0,2454.0,429.639,2.739,896005.0,127.657,37.3,32415.132,205.0,190.0,-30.4,-17.2,-6.8,-50.4,-37.4,17.6,40.956,80.224,34.202,3.4,36.7,18272181.0,94574.0,-11.217142857142857,1.5886713057697317e-05,0.0066677902796327595,170.6433691297305,6.672786578818598,3.9521618406861245,8.598028167995654,6.996550674112589
340,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,23108.0,762.0,126.0,6.0,25790.035,850.442,140.624,6.696,1040856.0,3226.0,1161.663,3.6,896005.0,127.657,37.3,32415.132,297.0,282.0,-30.4,-17.2,-6.8,-50.4,-37.4,17.6,40.956,91.874,34.202000000000005,3.4,36.7,18272181.0,94574.0,-14.462857142857143,1.5886713057697317e-05,0.0066677902796327595,170.6433691297305,6.6727865788186,3.952161840686125,8.598028167995654,6.996550674112589
341,3.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,46833.0,728.0,257.0,0.0,52268.682,812.495,286.829,0.0,3675158.0,43914.0,4101.716,49.011,896005.0,127.657,37.3,32415.132,387.0,372.0,-30.4,-17.2,-6.8,-50.4,-37.4,17.6,40.956,114.234,34.202000000000005,3.4,36.7,18272181.0,94574.0,-14.462857142857143,1.6937103281289663e-05,0.009149849006266541,192.8496757984172,10.666621974234948,7.918230709880544,12.55804906818605,7.200701316118973
342,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,77367.0,815.0,375.0,0.0,86346.616,909.593,418.524,0.0,8258217.0,37450.0,9216.709,41.797,896005.0,127.657,37.3,32415.132,478.0,463.0,-30.4,-17.2,-6.8,-50.4,-37.4,17.6,40.956,114.54,34.202000000000005,3.4,36.7,18272181.0,94574.0,-14.462857142857143,1.5886713057697313e-05,0.0066677902796327595,170.6433691297305,6.672786578818598,3.9521618406861245,8.598028167995654,6.996550674112589
343,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,120272.0,129.0,552.0,0.0,134231.394,143.972,616.068,0.0,13313106.0,26652.0,14858.294,29.745,896005.0,127.657,37.3,32415.132,570.0,555.0,-30.4,-17.2,-6.8,-50.4,-37.4,17.6,40.040000000000006,90.576,33.234,3.4,36.7,18272181.0,94574.0,-14.462857142857143,1.5886713057697313e-05,0.0066677902796327595,170.6433691297305,6.672786578818598,3.9521618406861245,8.598028167995654,6.996550674112589
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356004.6,774.8,6279.6,5.8,33321.1492,73.0138,586.9008000000001,0.5572,135340.2,52572.0,513.7246,4.8936,7947233.8,69.22,30.880000000000003,15336.2788,302.6,241.8,7.4,38.0,0.6,-4.4,-8.8,5.6,148.06,114.032,129.696,6.62,31.5,1305737.0,1016221.0,-9.628571428571442,1.0417712816259693e-07,0.003484867812469,38.15127686011365,0.6199368883689241,-2.488703267059638,3.844461869987721,2.1264065232378786
345,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3508.0,200.0,39.0,8.0,327.1,18.649,3.637,0.746,219987.4,25955.2,20.341,2.5176,10724553.0,137.176,43.3,32605.906,31.0,10.0,-61.0,-16.0,0.0,-55.0,-44.0,20.0,55.58,18.65,28.7,6.62,31.5,1305737.0,1016221.0,19.742857142857115,3.447638769288626e-08,0.0026730058741575,199.0834161909112,1.1382378870246712,-3.84967229440429,6.505422254013113,1.650717016642998
346,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,12046.0,92.0,349.0,0.0,1123.217,8.578,32.542,0.0,394644.4,25955.2,35.7736,2.5176,10724553.0,137.176,43.3,32605.906,122.0,101.0,7.0,6.0,84.0,-5.0,-20.0,0.0,163.06,98.63,106.27,6.62,31.5,1305737.0,1016221.0,-19.691428571428574,2.614971770502483e-06,0.0110638467348924,269.7698640441982,21.580206213294463,14.082980396161773,27.32961534755903,3.3330211256666824
347,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,74255.0,3492.0,678.0,23.0,6923.832,325.608,63.219,2.145,1067075.2,23921.0,94.28540000000001,2.23,10724553.0,137.176,43.3,32605.906,214.0,193.0,-7.0,13.0,19.0,-6.0,-7.0,2.0,123.17,90.71,86.79,6.62,31.5,1305737.0,1016221.0,-19.691428571428574,1.5886713057697313e-05,0.0066677902796327595,170.6433691297305,6.6727865788186,3.9521618406861245,8.598028167995654,6.996550674112589
348,3.0,2.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,732022.0,13361.0,11711.0,131.0,68256.644,1245.833,1091.98,12.215,4762798.2,11651.0,478.35479999999995,1.086,10724553.0,137.176,43.3,32605.906,306.0,285.0,-88.0,-91.0,11.0,-71.0,-87.0,31.0,56.46,26.17,33.26,6.62,31.5,1305737.0,1016221.0,-19.691428571428574,1.6937103281289663e-05,0.00914984900626654,192.8496757984172,10.666621974234948,7.918230709880542,12.558049068186051,7.200701316118975
349,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,1539617.0,7285.0,26586.0,165.0,143560.016,679.282,2478.984,15.385,5177840.6,272091.0,528.1276,25.371,10724553.0,137.176,43.3,32605.906,396.0,375.0,-31.0,44.0,49.0,-25.0,-33.0,8.0,84.69,53.61,62.75,6.62,31.5,1305737.0,1016221.0,-32.925714285714285,1.6937103281289663e-05,0.009149849006266541,192.8496757984172,10.666621974234946,7.918230709880541,12.55804906818605,7.200701316118973
350,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,1667435.0,148.0,30304.0,1.0,155478.275,13.8,2825.666,0.093,5177840.6,128295.0,528.1276,11.963,10724553.0,137.176,43.3,32605.906,487.0,466.0,1.0,25.0,51.0,-3.0,-21.0,3.0,168.73,111.06,113.67,6.62,31.5,1305737.0,1016221.0,-32.925714285714285,1.5886713057697313e-05,0.0066677902796327595,170.6433691297305,6.672786578818598,3.9521618406861245,8.598028167995654,6.996550674112589
351,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,1692412.0,923.0,30475.0,16.0,157807.23,86.064,2841.61,1.492,5740546.2,109840.0,582.924,10.242,10724553.0,137.176,43.3,32605.906,579.0,558.0,-2.0,22.0,36.0,4.0,-9.0,0.0,181.3,168.74,172.76,6.62,31.5,1305737.0,1016221.0,-32.925714285714285,1.5489092746470247e-05,0.00716891615696912,164.04400550815308,9.64098272163823,7.33920633957622,11.533606747986891,6.38278543524965
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7775.2,47.8,84.8,1.0,855.0931999999999,5.2418000000000005,9.9134,0.1096,14949212.4,4941.0,181.9756,0.2352,5544106.4,22.526,22.7,3642.9370000000004,266.4,155.4,11.0,35.8,-9.8,0.2,-9.8,7.2,145.516,142.53000000000003,153.91,8.0,28.0,8009083.0,10063232.0,286.80595505614593,1.6026951462482937e-07,0.0035728061456299,38.57403855291857,0.4182652180010756,-1.8450219478393377,3.5534620376957893,2.328384186160029
353,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,77872.0,6064.0,920.0,145.0,928.147,72.276,10.965,1.728,881424.0,4255.6,10.506,0.06100000000000001,83900471.0,237.016,46.6,45229.245,65.0,23.0,-52.0,-13.0,20.0,-53.0,-43.0,17.0,53.29,33.52,50.5,8.0,28.0,8009083.0,10063232.0,-79.265085607256,9.912915114900136e-07,0.0031884301688575,182.69395239138927,3.3323512703001232,-2.285147521948219,8.356917047977625,2.2966942048688104
354,3.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,195893.0,475.0,8995.0,5.0,2334.826,5.661,107.21,0.06,5824057.0,11351.6,69.416,0.1372,83900471.0,237.016,46.6,45229.245,156.0,114.0,-2.0,-1.0,85.0,-21.0,-22.0,5.0,132.5,108.49,119.96,8.0,28.0,8009083.0,10063232.0,-79.265085607256,9.457530880783478e-05,0.0110623726326589,190.08877238755943,19.618628080488765,15.02942114327249,23.9872768139788,3.778480712017144
355,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,295539.0,2626.0,9509.0,14.0,3522.495,31.299,113.337,0.167,16868956.0,48903.6,201.059,0.6688,83900471.0,237.016,46.6,45229.245,248.0,206.0,-6.0,7.0,52.0,-12.0,-12.0,3.0,132.72,140.02,136.3,8.0,28.0,8009083.0,10063232.0,-79.265085607256,1.1525655395563025e-05,0.00927248021918558,204.64131887247606,10.990125553068573,9.013064500178418,12.813703592552049,5.792449651197534
356,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1762504.0,15575.0,34150.0,359.0,21007.081,185.637,407.03,4.279,35168553.0,188478.8,419.17,2.7896,83900471.0,237.016,46.6,45229.245,340.0,298.0,-87.0,-94.0,-2.0,-75.0,-88.0,28.0,52.97,50.84,49.19,8.0,28.0,8009083.0,10063232.0,-79.265085607256,5.233477621093486e-05,0.012031804626204758,168.44575391877726,14.74516075641208,12.224747592409129,16.36582810458689,7.069483466538155
357,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,2866323.0,22679.0,76823.0,234.0,34163.372,270.308,915.644,2.789,50357959.0,253289.0,600.211,3.7488000000000006,83900471.0,237.016,46.6,45229.245,430.0,388.0,-22.0,34.0,78.0,-30.0,-34.0,9.0,100.62,99.51,105.28,8.0,28.0,8009083.0,10063232.0,-79.265085607256,1.6937103281289663e-05,0.00914984900626654,192.8496757984172,10.666621974234948,7.918230709880542,12.55804906818605,7.200701316118973
358,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,3736959.0,754.0,91014.0,69.0,44540.382,8.987,1084.785,0.822,64529539.0,253289.0,769.12,3.7488,83900471.0,237.016,46.6,45229.245,521.0,479.0,-6.0,16.0,56.0,-16.0,-15.0,5.0,140.93,168.05,140.75,8.0,28.0,8009083.0,10063232.0,-79.265085607256,1.1525655395563025e-05,0.00927248021918558,204.64131887247606,10.990125553068571,9.013064500178416,12.813703592552049,5.792449651197534
359,1.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,4249061.0,9288.0,93781.0,66.0,50644.066,110.703,1117.765,0.787,74266143.0,383307.6,885.17,5.6732,83900471.0,237.016,46.6,45229.245,613.0,571.0,2.0,14.0,87.0,-9.0,-16.0,3.0,173.13,248.85,208.11,8.0,28.0,8009083.0,10063232.0,-79.265085607256,1.5886713057697313e-05,0.0066677902796327595,170.6433691297305,6.6727865788186,3.952161840686125,8.598028167995654,6.996550674112589
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.2,13.6,3.6,0.0,163.2608,1.1096,0.9136000000000001,0.0,373392.6,1071.0,82.5364,0.23320000000000002,9945142.2,342.8178,18.16,1002.9646,309.0,219.8,13.4,28.0,-3.0,4.0,-16.0,2.4,103.726,81.41199999999999,116.328,1.4,17.66,2002276.0,182277.0,-10.725714285714286,3.655924637324365e-06,0.0165828208058611,193.4303836241409,26.033882188435943,24.28648247318968,28.35829978575886,3.849037951648457
361,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,33.0,3.0,80.6,0.4,32.928,2.993,80.423,0.3992,15390.8,181.6,17.0458,0.20099999999999998,1002197.0,41.285,25.4,2705.406,14.0,-9.0,-8.2,-3.2,-12.2,-25.8,-20.4,10.2,43.285999999999994,69.65,36.376000000000005,1.4,27.6,2280563.6,182277.0,-11.217142857142857,4.589287222654471e-07,0.0187160101363828,246.1659807855218,27.90455983480907,25.988289857418827,30.211742630261693,4.180956191507373
362,2.0,2.0,2.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,4704.0,22.0,55.0,1.0,4693.688,21.952,54.879,0.998,15390.8,181.6,17.0458,0.201,1002197.0,41.285,25.4,2705.406,105.0,82.0,-8.2,-3.2,-12.2,-25.8,-20.4,10.2,71.124,85.086,62.95399999999999,1.4,22.54,2280563.6,182277.0,-11.217142857142857,2.177468009658264e-06,0.0167848896774697,233.92843861025145,35.50695822029004,32.1204300580162,40.30788212844799,5.5082888676106325
363,1.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,5417.0,1.0,61.0,0.0,5405.125,0.998,60.866,0.0,57329.2,908.8,63.4944,1.0064000000000002,1002197.0,41.285,25.4,2705.406,197.0,174.0,-6.0,0.2,-13.8,-27.4,-23.0,13.2,57.30999999999999,85.086,55.38800000000001,1.4,32.38,2280563.6,182277.0,-11.217142857142857,1.1408165622946315e-05,0.01126202801113326,217.8472415778902,18.223871911027132,16.90608356308427,19.725688433801157,5.925638114434877
364,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,5840.0,9.0,61.0,0.0,5827.198,8.98,60.866,0.0,57329.2,908.8,63.4944,1.0064000000000002,1002197.0,41.285,25.4,2705.406,289.0,266.0,-6.0,0.2,-13.8,-27.4,-23.0,13.2,57.30999999999999,85.086,55.38800000000001,1.4,29.540000000000003,2280563.6,182277.0,-11.217142857142857,1.1408165622946315e-05,0.01126202801113326,217.8472415778902,18.223871911027132,16.90608356308427,19.725688433801157,5.925638114434877
365,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,8180.0,178.0,71.0,1.0,8162.068,177.61,70.844,0.998,57329.2,908.8,63.4944,1.0064000000000002,1002197.0,41.285,25.4,2705.406,379.0,356.0,-6.0,0.2,-13.8,-27.4,-23.0,13.2,57.31,85.086,55.38800000000001,1.4,29.080000000000002,2280563.6,182277.0,-11.217142857142857,1.1408165622946315e-05,0.01126202801113326,217.8472415778902,18.223871911027132,16.90608356308427,19.725688433801157,5.925638114434877
366,1.0,1.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,11602.0,0.0,155.0,0.0,11576.566,0.0,154.66,0.0,57329.2,908.8,63.4944,1.0064000000000002,1002197.0,41.285,25.4,2705.406,470.0,447.0,-6.0,0.2,-13.8,-27.4,-23.0,13.2,57.31,85.086,55.38800000000001,1.4,29.540000000000003,2280563.6,182277.0,-11.217142857142857,1.6819613508672954e-05,0.011139396798214221,206.05559850383133,17.900368332193505,15.811249772786393,19.470033909435156,7.3338897793563165
367,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,12870.0,59.0,167.0,0.0,12841.787,58.871,166.634,0.0,57329.2,908.8,63.4944,1.0064,1002197.0,41.285,25.4,2705.406,562.0,539.0,-6.0,0.2,-13.8,-27.4,-23.0,13.2,57.31,85.086,55.38800000000001,1.4,29.54,2280563.6,182277.0,-11.217142857142857,1.1408165622946315e-05,0.01126202801113326,217.8472415778902,18.223871911027132,16.906083563084266,19.72568843380116,5.925638114434877
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932.0,13.6,3.6,0.0,160.123,1.1096,0.9136000000000001,0.0,543263.0,2394.6,159.74,0.723,9867236.0,342.9820000000001,18.619999999999997,1146.1618000000003,321.6,278.8,-0.4,24.0,-5.4,-8.0,-18.8,1.8,103.72599999999997,81.41199999999999,116.328,3.8,14.9,2071609.6,10933.0,-1.8685714285714283,3.4835602491511963e-06,0.0158131923526525,198.9109344482422,26.80340003967285,25.84869956970215,27.933334350585927,3.1536459922790527
369,3.0,3.0,2.0,4.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,12.0,0.0,24.2,0.4,166.269,0.0,317.96540000000005,5.171,23371.6,172.4,610.9582,4.5068,72172.0,98.567,33.42,9673.367,10.0,-508.0,-43.8,-23.8,1.6,-51.4,-43.4,13.8,42.474000000000004,59.572,33.624,3.8,27.68,2280563.6,10933.0,-11.462857142857143,7.549921861027542e-07,0.0145924873650074,277.28823852539057,25.835729598999023,24.51406288146973,27.241928100585927,4.927083015441895
370,3.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,18.0,0.0,24.2,0.4,249.404,0.0,317.96540000000005,5.171,23371.6,172.4,610.9582,4.5068,72172.0,98.567,33.42,9673.367,101.0,-417.0,-43.8,-23.8,6.0,-51.4,-43.4,13.2,42.474000000000004,59.572,33.624,3.8,27.6,2280563.6,10933.0,-11.462857142857143,5.755159872933291e-05,0.0186538696289062,245.8826904296875,28.068910598754893,27.304428100585927,29.11823081970215,5.861328125
371,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,31.0,1.0,24.2,0.4,429.529,13.856,318.13280000000003,5.171,23371.6,172.4,610.9582,4.5068,72172.0,98.567,33.42,9673.367,193.0,-325.0,-43.8,-23.8,6.0,-51.4,-43.4,13.2,42.474000000000004,59.572,33.623999999999995,3.8,32.5,2507079.0,10933.0,-11.462857142857143,1.6164969370667968e-05,0.00963458106500582,196.1959370257788,14.877675351899015,13.006686906928579,16.35138124410653,6.588233329057884
372,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,88.0,0.0,24.2,0.4,1219.309,0.0,318.13280000000003,5.171,23371.6,172.4,610.9582,4.5068,72172.0,98.567,33.42,9673.367,285.0,-233.0,-43.8,-23.8,6.0,-51.4,-43.4,13.2,42.474000000000004,59.572,33.623999999999995,3.8,30.560000000000002,2507079.0,10933.0,-11.462857142857143,1.0396211249848337e-05,0.010988726186205921,200.79952734449176,18.141233742692172,16.79775035690751,19.6704802276244,5.023988925439516
373,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,164.0,3.0,24.2,0.4,2272.349,41.567,318.13280000000003,5.171,23371.6,172.4,610.9582,4.5068,72172.0,98.567,33.42,9673.367,375.0,-143.0,-43.8,-23.8,6.0,-45.4,-38.2,13.2,42.474,59.572,33.624,3.8,30.559999999999995,2507079.0,10933.0,-11.462857142857143,1.6164969370667968e-05,0.00963458106500582,196.1959370257788,14.877675351899015,13.006686906928579,16.35138124410653,6.588233329057884
