,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
142,1000,0.025,1.0,2,250,NCE_Q,50,0.004,0.00012207031250000008,False,450.8598327636719,-0.3005600951123221,0.01488056609103627,0.15463075160980222,-0.08407187461853027,0.0,0.0,0.02,0.06,0.19
159,10000,0.025,1.0,2,250,real_weights,50,0.004,0.00012207031250000008,True,4849.77392578125,0.41467538281709515,0.014657346625579111,0.15487023830413815,-0.06982037425041199,0.04,0.06,0.07,0.1,0.14
143,1000,0.025,1.0,2,250,random_uniform,50,0.004,0.00012207031250000008,True,378.71453857421875,-0.016097976491397086,0.012927053645800109,0.15684636116027828,-0.06035926938056946,0.0,0.01,0.03,0.07,0.15
26,1000,0.025,1.0,2,250,real_weights,50,0.008,0.00012207031250000008,False,260.0444030761719,-0.2509774641723993,0.0117108016939444,0.1583832263946533,-0.06898200511932373,0.0,0.08,0.12,0.17,0.24
16,10000,0.025,1.0,2,250,real_TRE_Q,50,0.006,0.00012207031250000008,True,3599.464599609375,-0.0022115165915500183,0.009018642546219665,0.1623751878738403,-0.07604789733886719,0.01,0.02,0.04,0.07,0.14
40,5000,0.025,1.0,2,250,NCE_Q,50,0.008,0.00012207031250000008,True,2112.126953125,-0.028027316775728953,0.008713253973470662,0.16289423465728758,-0.09341317415237427,0.01,0.02,0.07,0.11,0.22
25,1000,0.025,1.0,2,250,real_weights,50,0.008,0.00012207031250000008,True,260.0444030761719,-0.2509774641723993,0.007905391032846541,0.1643513107299805,-0.07069861888885498,0.01,0.07,0.13,0.16,0.24
171,1000,0.025,1.0,2,250,real_weights,50,0.006,0.00012207031250000008,False,260.0444030761719,-0.2509774641723993,0.007863182322694715,0.1644310998916626,-0.07936134934425354,0.01,0.09,0.15,0.19,0.25
170,1000,0.025,1.0,2,250,real_weights,50,0.006,0.00012207031250000008,True,260.0444030761719,-0.2509774641723993,0.006044820132831046,0.1683034372329712,-0.08447110652923584,0.0,0.1,0.13,0.18,0.25
41,5000,0.025,1.0,2,250,NCE_Q,50,0.008,0.00012207031250000008,False,2367.99755859375,0.07265643525445423,0.00597886388344733,0.16846301555633547,-0.09668663144111633,0.02,0.07,0.13,0.17,0.25
