,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
93,1000,0.75,1.0,2,250,real_weights,3,0.0,0.0625,False,451.89892578125,0.9999999999990017,0.7840884847455409,0.06550890922546382,-0.016127735376358032,0.0,0.0,0.02,0.06,0.09
56,10000,0.1,1.0,2,250,real_TRE_Q,3,0.0,0.0011111111111111113,False,4639.51416015625,-0.11202291379927042,0.7826877176935061,0.06592878187545625,-0.015393465757369995,0.0,0.020202020202020204,0.050505050505050504,0.09090909090909091,0.13131313131313133
111,1000,1.0,1.0,2,250,real_TRE_Q,3,0.0,0.1111111111111111,False,374.19659423828125,-0.14339762873507272,0.773394260081614,0.06618753433227542,0.0013971924781799316,0.0,0.0,0.01,0.02,0.08
30,1000,0.05,1.0,2,250,random_uniform,3,0.0,0.00027777777777777783,False,381.3648986816406,0.058265413408492096,0.7705391357798339,0.0663672685623169,-0.0158083438873291,0.0,0.0,0.01,0.03,0.13
0,1000,0.0,1.0,2,250,real_weights,3,0.0,0.0,False,499.30615234375,0.9999999999440965,0.763463202776204,0.06778439044952392,0.0074651241302490234,0.0,0.0,0.01,0.01,0.04
73,10000,0.25,1.0,2,250,NCE_Q,3,0.0,0.006944444444444444,False,4885.79833984375,-0.0035451406375596162,0.747204552369623,0.0688925608239993,-0.02462753653526306,0.0,0.010101010101010102,0.010101010101010102,0.04040404040404041,0.10101010101010101
17,5000,1.5,1.0,2,250,random_uniform,3,0.0,0.25,False,1879.552734375,0.0005177567854266891,0.7345266183330453,0.06916167736053469,0.007864236831665039,0.0,0.02,0.07,0.07,0.12
48,1000,0.1,1.0,2,250,rulsif,3,0.0,0.0011111111111111113,False,240.6095733642578,0.14443734632929556,0.7278951497623107,0.06948107242584228,0.0027145743370056152,0.02,0.04,0.07,0.08,0.12
55,10000,0.1,1.0,2,250,real_weights,3,0.0,0.0011111111111111113,False,4987.7333984375,0.9999999999675078,0.7271326263309329,0.0698602596918742,0.003921449184417725,0.0,0.0,0.010101010101010102,0.020202020202020204,0.1111111111111111
107,10000,0.75,1.0,2,250,random_uniform,3,0.0,0.0625,False,3753.1650390625,0.028325995537509353,0.7258863397971642,0.06992078309107308,0.010413527488708496,0.010101010101010102,0.030303030303030304,0.04040404040404041,0.0707070707070707,0.1111111111111111
115,5000,1.0,1.0,2,250,real_weights,3,0.0,0.1111111111111111,False,2092.34326171875,0.9999999999995977,0.7024898464173561,0.07071857929229736,-0.011137723922729492,0.0,0.01,0.04,0.06,0.11
34,5000,0.05,1.0,2,250,real_TRE_Q,3,0.0,0.00027777777777777783,False,2300.7568359375,0.06427415924706442,0.6980308676631474,0.07093814849853514,0.012974023818969727,0.0,0.01,0.03,0.06,0.12
33,5000,0.05,1.0,2,250,real_weights,3,0.0,0.00027777777777777783,False,2495.8681640625,0.9999999999749886,0.6875517799789324,0.07145707607269286,0.013014018535614014,0.02,0.04,0.04,0.07,0.12
36,5000,0.05,1.0,2,250,random_uniform,3,0.0,0.00027777777777777783,False,1871.0445556640625,0.015431151384967109,0.686748426732304,0.07149703025817872,0.006826281547546387,0.0,0.0,0.02,0.04,0.09
76,5000,0.0,1.0,2,250,real_TRE_Q,3,0.0,0.0,False,2196.2724609375,0.011748986313211892,0.6715941421957181,0.07225544452667237,0.0024350881576538086,0.0,0.02,0.08,0.11,0.15
61,1000,0.25,1.0,2,250,real_TRE_Q,3,0.0,0.006944444444444444,False,417.6692199707031,-0.15655321225194713,0.6238033453115377,0.07471054077148437,-0.015209555625915527,0.0,0.01,0.01,0.04,0.1
2,10000,0.0,1.0,2,250,real_weights,3,0.0,0.0,False,4997.40673828125,0.9999999999183304,0.5935816421145561,0.07669503279406614,-0.016925692558288574,0.0,0.010101010101010102,0.010101010101010102,0.030303030303030304,0.09090909090909091
99,5000,0.75,1.0,2,250,real_weights,3,0.0,0.0625,False,2167.51171875,0.9999999999993875,0.5838500779235947,0.07684636116027832,-0.010379225015640259,0.0,0.01,0.02,0.02,0.08
19,10000,1.5,1.0,2,250,real_weights,3,0.0,0.25,False,3242.494873046875,0.9999999999997187,0.57699723854059,0.07760232747203172,0.0073893070220947266,0.010101010101010102,0.010101010101010102,0.020202020202020204,0.050505050505050504,0.1111111111111111
88,10000,0.5,1.0,2,250,real_weights,3,0.0,0.027777777777777776,False,4759.58935546875,0.9999999999991502,0.573714664648885,0.07778373872390898,0.009163498878479004,0.0,0.0,0.010101010101010102,0.04040404040404041,0.08080808080808081
68,5000,0.25,1.0,2,250,NCE_Q,3,0.0,0.006944444444444444,False,2270.93310546875,-0.03929001277460105,0.5714796311015223,0.07752498626708981,-0.01273450255393982,0.0,0.01,0.02,0.04,0.13
100,5000,0.75,1.0,2,250,real_TRE_Q,3,0.0,0.0625,False,2333.772705078125,-0.0100578837421081,0.5596259126912507,0.07818357467651368,-0.026187628507614136,0.0,0.03,0.06,0.09,0.17
64,1000,0.25,1.0,2,250,rulsif,3,0.0,0.006944444444444444,False,210.2438507080078,0.06201596100114961,0.5546416829387327,0.07846301555633545,-0.012215644121170044,0.02,0.03,0.08,0.09,0.14
40,10000,0.05,1.0,2,250,NCE_Q,3,0.0,0.00027777777777777783,False,4843.19091796875,0.033326941548215555,0.5531800165999726,0.07893300778938062,-0.023458153009414673,0.0,0.0,0.010101010101010102,0.050505050505050504,0.12121212121212122
4,10000,1.0,1.0,2,250,real_TRE_Q,3,0.0,0.1111111111111111,False,4663.19091796875,-0.008906502501518292,0.5478504553860586,0.07923550557608555,-0.023740410804748535,0.0,0.010101010101010102,0.04040404040404041,0.08080808080808081,0.1111111111111111
24,10000,0.0,1.0,2,250,NCE_Q,3,0.0,0.0,False,4826.388671875,0.627836970315735,0.5414983128195531,0.07959840755269987,0.004647195339202881,0.0,0.0,0.030303030303030304,0.0707070707070707,0.13131313131313133
51,5000,0.1,1.0,2,250,NCE_Q,3,0.0,0.0011111111111111113,False,2374.23779296875,0.3595983260033766,0.5143914846742632,0.08077845096588132,0.01584833860397339,0.01,0.02,0.04,0.06,0.11
32,1000,0.0,1.0,2,250,NCE_Q,3,0.0,0.0,False,439.3728942871094,0.5857200053180567,0.5079802438641707,0.08115759849548343,-0.014131695032119751,0.0,0.02,0.02,0.04,0.06
78,1000,0.5,1.0,2,250,real_TRE_Q,3,0.0,0.027777777777777776,False,439.8267517089844,-0.07064844887224214,0.5069704791788389,0.08121758937835694,0.005788445472717285,0.0,0.01,0.03,0.06,0.1
113,1000,1.0,1.0,2,250,random_uniform,3,0.0,0.1111111111111111,False,363.5325927734375,-0.006314339012019671,0.4887188463375013,0.08231531620025634,0.022674620151519775,0.0,0.01,0.02,0.02,0.06
79,1000,0.5,1.0,2,250,NCE_Q,3,0.0,0.027777777777777776,False,490.47137451171875,0.06266433812667545,0.46769827733530017,0.08361281394958497,-0.03189617395401001,0.0,0.0,0.02,0.07,0.17
84,5000,0.5,1.0,2,250,NCE_Q,3,0.0,0.027777777777777776,False,2414.01953125,0.07524399091667751,0.4432679451730178,0.08516971588134764,0.006666719913482666,0.0,0.01,0.03,0.03,0.1
65,5000,0.0,1.0,2,250,real_weights,3,0.0,0.0,False,2496.74609375,0.9999999999699597,0.439586849581088,0.0854092025756836,0.009181618690490723,0.0,0.01,0.04,0.05,0.11
112,1000,1.0,1.0,2,250,NCE_Q,3,0.0,0.1111111111111111,False,452.4111328125,-0.06017910137146764,0.42806461372700794,0.08616761684417726,-0.01041916012763977,0.0,0.0,0.04,0.06,0.18
3,10000,1.0,1.0,2,250,real_weights,3,0.0,0.1111111111111111,False,3647.448974609375,0.9999999999997663,0.426845489863384,0.08667511530596805,0.020413696765899658,0.0,0.010101010101010102,0.04040404040404041,0.06060606060606061,0.10101010101010101
57,10000,0.1,1.0,2,250,NCE_Q,3,0.0,0.0011111111111111113,False,4851.59716796875,-0.008433701829736554,0.39856360819425707,0.08861071172386709,-0.031522780656814575,0.010101010101010102,0.010101010101010102,0.030303030303030304,0.0707070707070707,0.1414141414141414
