,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
28,5000,0.75,1.0,2,250,rulsif,1,0.0,0.140625,False,2204.291259765625,0.14246452691009734,5.803141156677064e-13,0.37249505043029785,-0.23245510458946228,0.08,0.13,0.25,0.29,0.43
1,1000,0.75,1.0,2,250,real_TRE_Q,1,0.0,0.140625,False,405.7288513183594,0.09122297637313521,8.217163962441032e-14,0.3845110082626343,-0.24379241466522217,0.06,0.18,0.27,0.31,0.4
68,10000,0.75,1.0,2,250,real_weights,1,0.02,0.140625,False,4241.05419921875,0.999999999999992,7.935599668351564e-21,0.4704790925979614,-0.2940918207168579,0.16,0.24,0.36,0.43,0.55
67,1000,0.75,1.0,2,250,NCE_Q,1,0.01,0.140625,False,441.626953125,0.1472789159391207,1.0195276131906906e-22,0.4905588817596436,-0.3105788379907608,0.1,0.23,0.35,0.46,0.54
78,1000,0.75,1.0,2,250,random_uniform,1,0.01,0.140625,False,351.3828125,-0.021392826060199172,1.0832769539712228e-24,0.5104391384124756,-0.31580841541290283,0.11,0.22,0.32,0.41,0.53
18,1000,0.75,1.0,2,250,real_weights,1,0.05,0.140625,False,445.2758483886719,0.9999999999998206,7.001166607050678e-25,0.5122953987121582,-0.2969261556863785,0.16,0.27,0.32,0.4,0.54
56,1000,0.75,1.0,2,250,real_TRE_Q,1,0.01,0.140625,False,366.2301330566406,0.13193070873244933,3.2575211251930275e-27,0.5344310998916626,-0.2889820486307144,0.12,0.23,0.33,0.43,0.53
11,1000,0.75,1.0,2,250,rulsif,1,0.03,0.140625,False,461.5406799316406,0.3394150292245391,2.650353437487406e-31,0.5704391384124756,-0.3471457064151764,0.13,0.21,0.34,0.47,0.62
61,10000,0.75,1.0,2,250,rulsif,1,0.0,0.140625,False,4579.4345703125,0.31483316593486416,5.380289894830284e-35,0.6003193950653076,-0.3601596802473068,0.25,0.38,0.45,0.53,0.65
40,5000,0.75,1.0,2,250,real_weights,1,0.03,0.140625,False,2004.71533203125,0.9999999999999934,3.1410076329952507e-35,0.6021357011795044,-0.36606787145137787,0.18,0.37,0.47,0.59,0.69
3,1000,0.75,1.0,2,250,real_TRE_Q,1,0.02,0.140625,False,315.9842834472656,0.12179092573657119,6.310062050617554e-44,0.6642315673828125,-0.3919760510325432,0.28,0.42,0.48,0.59,0.76
33,5000,0.75,1.0,2,250,rulsif,1,0.01,0.140625,False,2199.69580078125,0.11343453967731232,1.52756437812299e-44,0.6682634830474854,-0.3873453065752983,0.29,0.46,0.63,0.66,0.76
59,10000,0.75,1.0,2,250,NCE_Q,1,0.0,0.140625,False,3997.71240234375,0.22661026238697513,7.686931803023126e-45,0.6701996517181397,-0.393612764775753,0.42,0.53,0.62,0.67,0.77
5,1000,0.75,1.0,2,250,random_uniform,1,0.02,0.140625,False,377.1542663574219,0.05104401584346969,7.262748722400423e-45,0.6703592300415039,-0.3992016017436981,0.15,0.29,0.5,0.57,0.72
17,1000,0.75,1.0,2,250,rulsif,1,0.04,0.140625,False,437.986083984375,0.1836209136429386,1.8178941468574283e-45,0.6742315673828125,-0.3790419176220894,0.23,0.35,0.5,0.62,0.75
26,5000,0.75,1.0,2,250,NCE_Q,1,0.0,0.140625,False,1988.74560546875,0.11895006633433414,1.0433750714301028e-47,0.6883034372329712,-0.3971656784415245,0.34,0.5,0.63,0.7,0.78
25,5000,0.75,1.0,2,250,real_TRE_Q,1,0.0,0.140625,False,1737.7012939453125,0.14674391208085158,2.3858773062818848e-49,0.6982634830474853,-0.3842315301299095,0.42,0.55,0.62,0.66,0.77
4,1000,0.75,1.0,2,250,NCE_Q,1,0.02,0.140625,False,426.0699462890625,0.10930129084466075,2.1604118972187272e-51,0.7102794408798218,-0.39632735401391983,0.27,0.42,0.5,0.57,0.72
58,10000,0.75,1.0,2,250,real_TRE_Q,1,0.0,0.140625,False,3535.74609375,0.18036204930412011,4.824007729334664e-56,0.736127781867981,-0.38882235437631607,0.5,0.63,0.73,0.77,0.8
10,1000,0.75,1.0,2,250,random_uniform,1,0.03,0.140625,False,365.3433532714844,0.03872092547054364,3.2356147225590116e-57,0.7423353528976441,-0.43900200724601746,0.32,0.46,0.65,0.76,0.82
9,1000,0.75,1.0,2,250,NCE_Q,1,0.03,0.140625,False,414.3005676269531,-0.04911999765646934,2.4476309805329493e-60,0.7582634830474854,-0.42958085238933563,0.39,0.57,0.66,0.74,0.83
8,1000,0.75,1.0,2,250,real_TRE_Q,1,0.03,0.140625,False,318.0781555175781,0.0350252350285149,6.333952161042678e-62,0.7660478734970093,-0.437724556773901,0.44,0.67,0.79,0.8,0.85
73,10000,0.75,1.0,2,250,real_weights,1,0.03,0.140625,False,4241.05419921875,0.999999999999992,5.870403008253297e-62,0.7662075710296631,-0.4395209588110447,0.51,0.63,0.69,0.79,0.86
22,1000,0.75,1.0,2,250,rulsif,1,0.05,0.140625,False,431.881103515625,0.24367267736957898,2.3282304758722666e-62,0.7681437397003174,-0.44255489856004715,0.33,0.53,0.74,0.8,0.85
46,5000,0.75,1.0,2,250,real_weights,1,0.04,0.140625,False,2004.71533203125,0.9999999999999934,8.658792158620846e-66,0.7841516590118408,-0.43632734566926956,0.5,0.72,0.76,0.82,0.87
30,5000,0.75,1.0,2,250,real_TRE_Q,1,0.01,0.140625,False,2324.052490234375,0.03926736803798544,2.347609359902966e-75,0.8241118240356445,-0.4680638760328293,0.64,0.75,0.8,0.87,0.91
16,1000,0.75,1.0,2,250,random_uniform,1,0.04,0.140625,False,384.6128234863281,0.0443074435005069,3.621828095699106e-79,0.8382235288619995,-0.47281438298523426,0.44,0.6,0.76,0.87,0.93
31,5000,0.75,1.0,2,250,NCE_Q,1,0.01,0.140625,False,2140.082275390625,0.10469865499414759,7.667145802604892e-81,0.8441118240356446,-0.45728543400764465,0.65,0.81,0.86,0.89,0.9
66,10000,0.75,1.0,2,250,rulsif,1,0.01,0.140625,False,4643.056640625,0.33433438429477597,1.9903471956828718e-81,0.846127781867981,-0.46886227652430534,0.65,0.74,0.83,0.89,0.91
64,10000,0.75,1.0,2,250,NCE_Q,1,0.01,0.140625,False,3767.16162109375,0.1287860374660295,2.0694305651380373e-84,0.8560478734970093,-0.4738123770803213,0.77,0.82,0.88,0.89,0.94
15,1000,0.75,1.0,2,250,NCE_Q,1,0.04,0.140625,False,443.58056640625,0.0395335086926302,2.0112979136863794e-84,0.8560878276824951,-0.4708183668553829,0.56,0.81,0.87,0.9,0.92
