,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
63,10000,0.75,1.0,2,250,real_TRE_Q,1,0.01,0.140625,False,4200.55712890625,0.04763031299455776,6.16256076875475e-175,0.9820159578323364,-0.49856287601869553,0.94,0.99,0.99,0.99,0.99
84,10000,0.75,1.0,2,250,real_weights,1,0.05,0.140625,False,4241.05419921875,0.999999999999992,4.229721403741043e-180,0.9840319156646729,-0.4996806395065505,0.96,0.99,1.0,1.0,1.0
64,10000,0.75,1.0,2,250,NCE_Q,1,0.01,0.140625,False,4660.810546875,0.2094896545474332,7.742658038757297e-186,0.986008038520813,-0.49968064069980755,0.96,0.99,1.0,1.0,1.0
37,5000,0.75,1.0,2,250,NCE_Q,1,0.02,0.140625,False,2382.27587890625,0.17170239682760602,1.3558821832780755e-192,0.9880239963531494,-0.499800400735694,0.97,0.99,1.0,1.0,1.0
38,5000,0.75,1.0,2,250,random_uniform,1,0.02,0.140625,False,1874.27099609375,-0.012413705532292051,3.336661855387848e-210,0.9920159578323364,-0.49988023996411357,0.98,1.0,1.0,1.0,1.0
50,5000,0.75,1.0,2,250,rulsif,1,0.04,0.140625,False,2207.14990234375,0.1432318604739032,2.628234928302387e-240,0.996008038520813,-0.4999201607715804,0.98,1.0,1.0,1.0,1.0
65,10000,0.75,1.0,2,250,random_uniform,1,0.01,0.140625,False,3779.55224609375,0.0011768801533597385,2.628234928302387e-240,0.996008038520813,-0.4999600803857902,0.99,1.0,1.0,1.0,1.0
36,5000,0.75,1.0,2,250,real_TRE_Q,1,0.02,0.140625,False,1955.909423828125,0.05570013496532059,2.628234928302387e-240,0.996008038520813,-0.4998802411573706,0.97,1.0,1.0,1.0,1.0
70,10000,0.75,1.0,2,250,NCE_Q,1,0.02,0.140625,False,4803.3837890625,0.08632943736204811,2.628234928302387e-240,0.996008038520813,-0.4999600803857902,0.99,1.0,1.0,1.0,1.0
41,5000,0.75,1.0,2,250,real_TRE_Q,1,0.03,0.140625,False,2405.138916015625,-0.1966872892122423,2.628234928302387e-240,0.996008038520813,-0.4999600803857902,0.99,1.0,1.0,1.0,1.0
42,5000,0.75,1.0,2,250,NCE_Q,1,0.03,0.140625,False,2365.110107421875,0.13873155122692746,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
88,10000,0.75,1.0,2,250,rulsif,1,0.05,0.140625,False,4652.50244140625,0.29183623119126934,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
87,10000,0.75,1.0,2,250,random_uniform,1,0.05,0.140625,False,3750.189453125,-0.001002323185641452,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
