,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.05,p_a=0.1
303,5000,0.25,0.5,2,250,real_TRE_Q,50,0.0,2454.56591796875,0.0340350616945999,0.7731139983582144,0.06733068227767947,0.0011951923370361328,0.0,0.0,0.03,0.06
207,5000,0.5,0.25,2,250,NCE_Q,1,0.0,2492.16796875,0.041546502084367866,0.7714155803139997,0.06741033315658569,0.01342630386352539,0.0,0.0,0.03,0.07
339,5000,0.0,0.25,2,250,real_TRE_Q,50,0.0,2491.370849609375,0.011083516145411773,0.7654812894727192,0.06768929004669189,-0.021792829036712646,0.0,0.0,0.04,0.1
561,10000,0.0,1.0,2,250,real_TRE_Q,50,0.0,4975.11767578125,-0.061611670167194946,0.7461430523426031,0.06860563278198242,-0.013466179370880127,0.0,0.0,0.07,0.11
612,1000,0.25,1.0,2,250,NCE_Q,1,0.0,499.0821228027344,0.18735589638159975,0.736980997620246,0.06904383182525634,0.02282869815826416,0.0,0.01,0.04,0.1
85,1000,0.0,1.0,2,250,NCE_Q,50,0.0,496.1596374511719,-0.11890907221548004,0.7287005149156526,0.06944220542907714,0.022430241107940674,0.0,0.01,0.05,0.06
340,5000,0.0,0.25,2,250,NCE_Q,50,0.0,2493.243896484375,0.012464362110307508,0.7245766714002306,0.0696414518356323,-0.018127530813217163,0.0,0.02,0.05,0.1
277,5000,0.5,0.5,2,250,real_TRE_Q,3,0.0,2479.535400390625,0.04993240979414359,0.7212868599957342,0.06980081319808962,-0.012191236019134521,0.02,0.02,0.05,0.13
134,1000,0.25,0.25,2,250,real_TRE_Q,1,0.0,487.2248229980469,0.2036573112188843,0.7163670346059114,0.07003982543945309,-0.023744970560073853,0.0,0.01,0.07,0.12
321,5000,0.0,1.0,2,250,real_TRE_Q,50,0.0,2486.416259765625,0.04292634502180857,0.7114632151213809,0.07027889728546144,0.007370591163635254,0.0,0.01,0.04,0.12
154,5000,0.25,0.25,2,250,real_TRE_Q,1,0.0,2497.7197265625,-0.24075606807267527,0.7000906016630759,0.0708366322517395,0.008645415306091309,0.0,0.0,0.02,0.07
234,5000,0.25,0.25,2,250,NCE_Q,3,0.0,2478.6728515625,0.0221679697693158,0.6784275305287634,0.07191233634948735,-0.00808766484260559,0.02,0.03,0.04,0.11
313,5000,0.25,0.25,2,250,NCE_Q,50,0.0,2485.734375,0.05206503558092017,0.6704957729869061,0.0723107695579529,-0.016812771558761597,0.0,0.01,0.04,0.09
439,10000,0.5,0.25,2,250,NCE_Q,1,0.1,4999.2197265625,-0.0030379146395670804,0.6594775586284133,0.07286850452423096,0.008406341075897217,0.0,0.0,0.04,0.1
149,5000,0.25,0.25,2,250,NCE_Q,1,0.1,2496.86279296875,0.2612452994313569,0.6563464718176405,0.07302792549133297,-0.00270920991897583,0.0,0.0,0.02,0.04
172,5000,0.0,0.5,2,250,NCE_Q,1,0.0,2498.205078125,-0.4839753298429678,0.6493344175172968,0.07338647365570072,0.0023106932640075684,0.0,0.0,0.07,0.12
46,1000,0.25,0.5,2,250,real_TRE_Q,1,0.0,494.4646911621094,-0.14710238420310615,0.6477823535547185,0.07346612453460694,-0.019083678722381592,0.0,0.02,0.07,0.13
463,10000,0.25,0.5,2,250,real_TRE_Q,3,0.0,4980.017578125,0.17234704841462123,0.6446832547908207,0.07362548589706419,0.009442150592803955,0.0,0.02,0.09,0.13
500,10000,0.0,0.25,2,250,NCE_Q,3,0.0,4971.07763671875,0.02014285706372,0.6431362289453424,0.07370519638061523,0.011115491390228271,0.0,0.02,0.1,0.1
