,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.05,p_a=0.1
8,5000,0.5,0.75,2,250,real_TRE_Q,15,0.25,2490.290771484375,0.06493108303293024,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
10,5000,0.5,0.75,2,250,real_TRE_Q,15,0.5,2490.364990234375,-0.040938490042046895,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
24,5000,0.5,1.0,2,250,real_TRE_Q,50,0.1,2478.427490234375,0.059475657856144754,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
11,5000,0.5,0.75,2,250,NCE_Q,15,0.5,2489.9287109375,0.04901701025876361,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
12,1000,0.5,0.75,2,250,NCE_Q,3,0.25,498.18438720703125,0.09354489188037149,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
17,5000,0.5,0.5,2,250,real_TRE_Q,15,0.25,2476.56103515625,0.03441569164189462,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
18,5000,0.5,0.5,2,250,NCE_Q,15,0.25,2495.3486328125,-0.047860984887094844,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
19,5000,0.5,0.5,2,250,real_TRE_Q,15,0.5,2468.799560546875,0.007399204867023048,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
20,5000,0.5,0.5,2,250,NCE_Q,15,0.5,2493.388671875,0.06385055017291809,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
23,1000,0.5,0.75,2,250,real_TRE_Q,3,0.5,497.3056945800781,-0.06526079786851571,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
47,5000,0.5,0.5,2,250,NCE_Q,50,0.5,2483.317138671875,0.010375048303052728,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
51,10000,0.5,1.0,2,250,NCE_Q,3,0.1,4998.33837890625,-0.09633465068086083,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
127,10000,0.5,0.5,2,250,NCE_Q,50,0.5,4990.02880859375,0.014404024968680457,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
116,10000,0.5,0.75,2,250,NCE_Q,50,0.25,4967.0107421875,-0.014842028975929086,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
109,10000,0.5,1.0,2,250,real_TRE_Q,50,0.0,4976.94677734375,-0.029998107337864607,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
110,10000,0.5,1.0,2,250,NCE_Q,50,0.0,4991.8564453125,0.02436180325308997,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
111,1000,0.5,1.0,2,250,real_TRE_Q,3,0.25,496.59649658203125,-0.05777659205647606,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
112,1000,0.5,0.5,2,250,real_TRE_Q,3,0.5,493.2848815917969,0.0856616706680841,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
113,10000,0.5,0.75,2,250,real_TRE_Q,50,0.1,4964.76904296875,0.022880593964392112,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
114,10000,0.5,0.75,2,250,NCE_Q,50,0.1,4988.625,0.03264452452081852,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
115,10000,0.5,0.75,2,250,real_TRE_Q,50,0.25,4970.4970703125,-0.030192145765918967,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
117,10000,0.5,0.75,2,250,real_TRE_Q,50,0.5,4938.03955078125,-0.024123977979568393,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
107,10000,0.5,1.0,2,250,real_TRE_Q,50,0.5,4986.76025390625,-0.011451073329316611,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
118,10000,0.5,0.75,2,250,NCE_Q,50,0.5,4974.28466796875,-0.01016500749713148,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
121,10000,0.5,0.5,2,250,real_TRE_Q,50,0.1,4969.7958984375,0.07640810565540491,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
122,10000,0.5,0.5,2,250,NCE_Q,50,0.1,4976.3056640625,0.010656407489516753,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
123,1000,0.5,0.5,2,250,NCE_Q,3,0.5,499.43365478515625,0.0016023924957164106,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
124,10000,0.5,0.5,2,250,real_TRE_Q,50,0.25,4926.33984375,0.0189541310021145,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
125,10000,0.5,0.5,2,250,NCE_Q,50,0.25,4975.78564453125,0.02399355033194011,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
126,10000,0.5,0.5,2,250,real_TRE_Q,50,0.5,4976.134765625,0.0859214355470652,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
108,10000,0.5,1.0,2,250,NCE_Q,50,0.5,4984.9619140625,0.0009495910406812863,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
1,1000,0.5,0.75,2,250,real_TRE_Q,3,0.25,494.44354248046875,0.03401217021831392,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
52,10000,0.5,1.0,2,250,real_TRE_Q,3,0.25,4962.57763671875,-0.052193119560864046,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
62,10000,0.5,0.75,2,250,NCE_Q,3,0.25,4984.12451171875,0.09934366596250421,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
53,10000,0.5,1.0,2,250,NCE_Q,3,0.25,4982.40380859375,-0.020804221683513518,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
54,10000,0.5,1.0,2,250,real_TRE_Q,3,0.5,4984.76708984375,-0.019201837062096706,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
55,10000,0.5,1.0,2,250,NCE_Q,3,0.5,4982.13037109375,-0.05600792886988889,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
58,10000,0.5,1.0,2,250,NCE_Q,3,0.0,4987.96337890625,-0.012717053623001165,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
59,10000,0.5,0.75,2,250,real_TRE_Q,3,0.1,4978.84521484375,0.20566440234716096,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
60,10000,0.5,0.75,2,250,NCE_Q,3,0.1,4990.78515625,0.022332466994462303,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
61,10000,0.5,0.75,2,250,real_TRE_Q,3,0.25,4934.17626953125,-0.07054208220040202,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
63,10000,0.5,0.75,2,250,real_TRE_Q,3,0.5,4966.80615234375,-0.049161049083160366,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
105,10000,0.5,1.0,2,250,real_TRE_Q,50,0.25,4979.57275390625,0.009865331489804178,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
64,10000,0.5,0.75,2,250,NCE_Q,3,0.5,4992.2744140625,-0.022060500449995843,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
70,10000,0.5,0.5,2,250,real_TRE_Q,3,0.25,4963.609375,0.19329341363210562,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
71,10000,0.5,0.5,2,250,NCE_Q,3,0.25,4930.28466796875,-0.0021128100613365774,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
72,10000,0.5,0.5,2,250,real_TRE_Q,3,0.5,4979.419921875,0.04032700400026408,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
73,10000,0.5,0.5,2,250,NCE_Q,3,0.5,4970.64208984375,0.11771112517476137,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
103,10000,0.5,1.0,2,250,real_TRE_Q,50,0.1,4972.7392578125,-0.017653178096229294,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
104,10000,0.5,1.0,2,250,NCE_Q,50,0.1,4993.4921875,-0.016326250288623372,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
212,5000,0.5,1.0,2,250,NCE_Q,15,0.25,2496.20703125,-0.04181174647423443,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
